pais,metodo_orden,tipo_comercio,linea,tipo_producto,producto,año,cuatrimestre,ventas,cantidad,utilidad_bruta_p,utilidad_bruta,costos
China,Especial,Especializado,Adultos,Accesorios,Sarcophilus harrisii,2020,C4 2020,"$128.214,74","7.500,0","49,29%","$63.202,84","$65.011,90"
China,Website,Mayorista,Infantil,Joyas,Pavo cristatus,2020,C4 2020,"$152.412,75","7.794,0","51,63%","$78.690,68","$73.722,07"
China,Website,Grandes Almacenes,Hombre,Accesorios,Sus scrofa,2020,C4 2020,"$169.735,44","11.903,0","25,36%","$43.051,56","$126.683,88"
China,MercadoLibre,Mayorista,Mascotas,Joyas,Tiliqua scincoides,2020,C4 2020,"$182.940,52","9.377,0","37,25%","$68.149,58","$114.790,94"
China,Especial,Hipermercado,Infantil,Juguetes,Tursiops truncatus,2020,C4 2020,"$127.155,47","16.395,0","33,64%","$42.771,67","$84.383,80"
China,Especial,De proximidad,Unisex,Vestimenta,Dusicyon thous,2020,C4 2020,"$101.365,56","2.386,0","51,06%","$51.761,83","$49.603,73"
China,Teléfono,De proximidad,Unisex,Calzado,Sylvilagus floridanus,2020,C4 2020,"$95.981,32","16.802,0","65,56%","$62.928,51","$33.052,81"
China,Mail,Grandes Almacenes,Mujer,Joyas,Bassariscus astutus,2020,C4 2020,"$151.035,48","9.973,0","54,38%","$82.138,63","$68.896,85"
China,Especial,De proximidad,Infantil,Calzado,Heloderma horridum,2020,C4 2020,"$122.807,81","10.241,0","45,61%","$56.008,05","$66.799,76"
China,Representante,Mayorista,Unisex,Juguetes,Kobus defassa,2020,C4 2020,"$180.553,99","10.802,0","60,00%","$108.330,93","$72.223,06"
China,Especial,Especializado,Mascotas,Calzado,Dusicyon thous,2020,C4 2020,"$125.723,61","16.620,0","72,21%","$90.785,42","$34.938,19"
China,Website,Hipermercado,Hombre,Joyas,Anthropoides paradisea,2020,C4 2020,"$125.409,52","2.070,0","42,67%","$53.510,19","$71.899,33"
China,Mail,Grandes Almacenes,Adultos,Accesorios,Tetracerus quadricornis,2020,C4 2020,"$117.194,25","2.198,0","34,64%","$40.599,44","$76.594,81"
Colombia,MercadoLibre,Grandes Almacenes,Unisex,Accesorios,Genetta genetta,2020,C4 2020,"$97.934,51","14.666,0","64,93%","$63.593,02","$34.341,49"
Colombia,Especial,De proximidad,Infantil,Joyas,Ammospermophilus nelsoni,2020,C4 2020,"$180.097,67","5.443,0","28,26%","$50.888,20","$129.209,47"
Colombia,Representante,De proximidad,Hombre,Accesorios,Sus scrofa,2020,C4 2020,"$118.537,52","16.907,0","49,68%","$58.886,80","$59.650,72"
Colombia,Teléfono,Hipermercado,Mascotas,Juguetes,Tursiops truncatus,2020,C4 2020,"$104.572,13","9.944,0","56,67%","$59.262,04","$45.310,09"
Colombia,Teléfono,Especializado,Adultos,Joyas,Pavo cristatus,2020,C4 2020,"$143.363,57","11.311,0","38,60%","$55.333,09","$88.030,48"
Colombia,Website,Grandes Almacenes,Mujer,Lentes,Otaria flavescens,2020,C4 2020,"$104.315,16","11.395,0","48,72%","$50.825,30","$53.489,86"
Colombia,MercadoLibre,Hipermercado,Infantil,Accesorios,Galictis vittata,2020,C4 2020,"$164.180,05","14.616,0","56,56%","$92.865,75","$71.314,30"
Colombia,Mail,Hipermercado,Mujer,Accesorios,Dasyurus viverrinus,2020,C4 2020,"$91.106,42","12.472,0","42,79%","$38.983,36","$52.123,06"
Colombia,Representante,De proximidad,Adultos,Juguetes,Canis aureus,2020,C4 2020,"$98.349,15","13.315,0","39,49%","$38.840,35","$59.508,80"
Colombia,MercadoLibre,De proximidad,Mujer,Calzado,Odocoileus hemionus,2020,C4 2020,"$119.547,68","1.939,0","38,60%","$46.149,39","$73.398,29"
Colombia,MercadoLibre,De proximidad,Mascotas,Juguetes,Boselaphus tragocamelus,2020,C4 2020,"$145.822,28","2.572,0","33,45%","$48.784,65","$97.037,63"
Colombia,Especial,Hipermercado,Infantil,Calzado,Tayassu pecari,2020,C4 2020,"$139.545,17","13.472,0","71,38%","$99.609,03","$39.936,14"
Colombia,MercadoLibre,Mayorista,Unisex,Lentes,Lycaon pictus,2020,C4 2020,"$183.715,47","1.857,0","56,77%","$104.291,69","$79.423,78"
Colombia,MercadoLibre,De proximidad,Mascotas,Juguetes,Hyaena hyaena,2020,C4 2020,"$158.794,74","8.865,0","46,71%","$74.180,13","$84.614,61"
Colombia,MercadoLibre,Grandes Almacenes,Infantil,Vestimenta,Diomedea irrorata,2020,C4 2020,"$173.207,81","10.335,0","26,40%","$45.725,85","$127.481,96"
Colombia,MercadoLibre,Especializado,Mascotas,Calzado,Genetta genetta,2020,C4 2020,"$147.894,33","9.252,0","41,11%","$60.806,14","$87.088,19"
Colombia,Representante,Mayorista,Mujer,Accesorios,Pseudalopex gymnocercus,2020,C4 2020,"$182.739,92","14.635,0","52,18%","$95.345,59","$87.394,33"
Colombia,Website,Especializado,Adultos,Joyas,Colobus guerza,2020,C4 2020,"$94.588,96","1.449,0","59,57%","$56.347,61","$38.241,35"
Colombia,MercadoLibre,De proximidad,Mascotas,Vestimenta,Diomedea irrorata,2020,C4 2020,"$116.889,33","15.755,0","27,56%","$32.214,31","$84.675,02"
Colombia,Mail,Especializado,Hombre,Calzado,Myiarchus tuberculifer,2020,C4 2020,"$129.418,81","14.981,0","68,92%","$89.196,81","$40.222,00"
Costa Rica,Representante,Grandes Almacenes,Unisex,Accesorios,Sarcophilus harrisii,2020,C4 2020,"$151.882,59","2.082,0","60,59%","$92.028,68","$59.853,91"
Costa Rica,Representante,Hipermercado,Mascotas,Lentes,Gazella thompsonii,2020,C4 2020,"$166.975,19","16.689,0","54,82%","$91.535,42","$75.439,77"
Costa Rica,Teléfono,Hipermercado,Adultos,Juguetes,Spermophilus tridecemlineatus,2020,C4 2020,"$140.646,51","560,0","38,37%","$53.970,49","$86.676,02"
Costa Rica,Representante,Grandes Almacenes,Unisex,Juguetes,Tursiops truncatus,2020,C4 2020,"$120.777,43","4.902,0","35,42%","$42.779,07","$77.998,36"
Costa Rica,Mail,Mayorista,Adultos,Joyas,Bassariscus astutus,2020,C4 2020,"$179.627,58","9.801,0","52,61%","$94.495,57","$85.132,01"
Costa Rica,Teléfono,De proximidad,Mujer,Calzado,Antilocapra americana,2020,C4 2020,"$137.399,20","1.297,0","31,30%","$43.003,55","$94.395,65"
Costa Rica,Website,De proximidad,Hombre,Lentes,Francolinus swainsonii,2020,C4 2020,"$100.546,95","3.560,0","56,49%","$56.796,35","$43.750,60"
Costa Rica,Mail,Especializado,Infantil,Juguetes,Orcinus orca,2020,C4 2020,"$139.502,19","13.611,0","39,36%","$54.901,85","$84.600,34"
Costa Rica,Representante,Hipermercado,Adultos,Calzado,Hymenolaimus malacorhynchus,2020,C4 2020,"$102.043,90","12.630,0","45,38%","$46.307,83","$55.736,07"
Costa Rica,Especial,Hipermercado,Infantil,Vestimenta,Deroptyus accipitrinus,2020,C4 2020,"$184.834,05","16.700,0","73,59%","$136.014,37","$48.819,68"
Costa Rica,Especial,Grandes Almacenes,Unisex,Calzado,Heloderma horridum,2020,C4 2020,"$150.860,65","14.722,0","34,70%","$52.343,78","$98.516,87"
Costa Rica,Website,Mayorista,Hombre,Lentes,Equus hemionus,2020,C4 2020,"$128.658,88","4.826,0","43,75%","$56.294,13","$72.364,75"
Costa Rica,Teléfono,De proximidad,Mujer,Calzado,Oreamnos americanus,2020,C4 2020,"$179.887,60","3.407,0","56,52%","$101.678,72","$78.208,88"
Costa Rica,Mail,Mayorista,Mascotas,Vestimenta,Deroptyus accipitrinus,2020,C4 2020,"$137.330,70","3.560,0","57,74%","$79.290,21","$58.040,49"
Costa Rica,MercadoLibre,Hipermercado,Adultos,Vestimenta,Deroptyus accipitrinus,2020,C4 2020,"$174.553,80","3.757,0","51,98%","$90.729,22","$83.824,58"
Costa Rica,Teléfono,Hipermercado,Mujer,Lentes,Speotyte cuniculata,2020,C4 2020,"$117.615,94","876,0","70,29%","$82.674,35","$34.941,59"
Germany,Teléfono,Especializado,Adultos,Vestimenta,Phalaropus fulicarius,2020,C4 2020,"$172.679,70","8.782,0","72,12%","$124.541,06","$48.138,64"
Germany,Website,Mayorista,Hombre,Accesorios,Eremophila alpestris,2020,C4 2020,"$159.132,58","3.267,0","24,76%","$39.397,41","$119.735,17"
Germany,Teléfono,De proximidad,Mujer,Calzado,Dasyurus maculatus,2020,C4 2020,"$185.480,26","12.283,0","62,68%","$116.266,26","$69.214,00"
Germany,Website,Grandes Almacenes,Hombre,Lentes,Limnocorax flavirostra,2020,C4 2020,"$133.537,17","5.481,0","40,38%","$53.928,78","$79.608,39"
Germany,Especial,De proximidad,Infantil,Vestimenta,Erinaceus frontalis,2020,C4 2020,"$164.891,15","2.871,0","60,94%","$100.487,79","$64.403,36"
Germany,Teléfono,Hipermercado,Infantil,Accesorios,Butorides striatus,2020,C4 2020,"$100.368,96","5.978,0","41,41%","$41.565,81","$58.803,15"
Germany,Representante,Hipermercado,Mujer,Joyas,Canis latrans,2020,C4 2020,"$173.873,12","11.225,0","50,07%","$87.057,38","$86.815,74"
Germany,Teléfono,De proximidad,Unisex,Accesorios,Phoenicopterus ruber,2020,C4 2020,"$138.724,15","5.493,0","38,89%","$53.951,15","$84.773,00"
Germany,Representante,Hipermercado,Infantil,Lentes,Amphibolurus barbatus,2020,C4 2020,"$115.465,49","10.593,0","34,98%","$40.394,99","$75.070,50"
Germany,Mail,Especializado,Mascotas,Accesorios,Phalacrocorax brasilianus,2020,C4 2020,"$170.987,55","10.679,0","27,09%","$46.319,19","$124.668,36"
Germany,Especial,Grandes Almacenes,Mujer,Calzado,Dendrocygna viduata,2020,C4 2020,"$146.182,44","16.790,0","39,16%","$57.249,56","$88.932,88"
Germany,MercadoLibre,Mayorista,Mujer,Calzado,Dusicyon thous,2020,C4 2020,"$114.932,04","686,0","30,05%","$34.532,32","$80.399,72"
Germany,Teléfono,De proximidad,Unisex,Calzado,unavailable,2020,C4 2020,"$113.699,15","14.085,0","27,81%","$31.614,63","$82.084,52"
Germany,Teléfono,Mayorista,Mujer,Juguetes,Isoodon obesulus,2020,C4 2020,"$99.368,04","16.558,0","54,61%","$54.269,77","$45.098,27"
Germany,Teléfono,Hipermercado,Hombre,Lentes,Larus novaehollandiae,2020,C4 2020,"$117.923,35","11.469,0","32,99%","$38.897,66","$79.025,69"
Dominican Republic,Especial,Mayorista,Mascotas,Accesorios,Anthropoides paradisea,2020,C4 2020,"$140.034,19","3.632,0","63,04%","$88.281,22","$51.752,97"
Dominican Republic,Especial,Grandes Almacenes,Adultos,Accesorios,Nasua nasua,2020,C4 2020,"$125.533,17","11.368,0","68,15%","$85.552,40","$39.980,77"
Dominican Republic,Teléfono,Hipermercado,Hombre,Joyas,Bassariscus astutus,2020,C4 2020,"$175.122,44","16.984,0","30,18%","$52.849,33","$122.273,11"
Dominican Republic,Mail,De proximidad,Hombre,Calzado,Heloderma horridum,2020,C4 2020,"$131.108,55","9.287,0","45,53%","$59.692,88","$71.415,67"
Dominican Republic,Especial,Hipermercado,Mascotas,Lentes,Otaria flavescens,2020,C4 2020,"$113.107,41","1.477,0","25,20%","$28.508,06","$84.599,35"
Dominican Republic,Teléfono,Mayorista,Mujer,Lentes,unavailable,2020,C4 2020,"$97.749,84","4.932,0","43,68%","$42.701,98","$55.047,86"
Ecuador,Mail,De proximidad,Unisex,Vestimenta,Naja haje,2020,C4 2020,"$108.261,45","17.063,0","43,34%","$46.919,18","$61.342,27"
Ecuador,Especial,Hipermercado,Infantil,Calzado,Ovis canadensis,2020,C4 2020,"$152.797,70","2.845,0","75,23%","$114.947,50","$37.850,20"
Ecuador,Website,Grandes Almacenes,Infantil,Calzado,Ardea cinerea,2020,C4 2020,"$151.200,56","6.130,0","45,37%","$68.600,03","$82.600,53"
Ecuador,MercadoLibre,Mayorista,Infantil,Juguetes,Kobus defassa,2020,C4 2020,"$97.443,19","12.164,0","72,60%","$70.744,64","$26.698,55"
Ecuador,Mail,Especializado,Mujer,Juguetes,Isoodon obesulus,2020,C4 2020,"$91.891,87","6.113,0","50,36%","$46.280,10","$45.611,77"
Ecuador,MercadoLibre,Especializado,Unisex,Accesorios,Grus canadensis,2020,C4 2020,"$111.019,02","8.500,0","47,53%","$52.770,07","$58.248,95"
Ecuador,Especial,Hipermercado,Mascotas,Vestimenta,Phylurus milli,2020,C4 2020,"$136.818,58","15.075,0","56,32%","$77.053,97","$59.764,61"
Ecuador,Mail,Grandes Almacenes,Unisex,Juguetes,Kobus defassa,2020,C4 2020,"$129.617,65","8.690,0","35,91%","$46.540,20","$83.077,45"
Ecuador,MercadoLibre,Mayorista,Adultos,Calzado,unavailable,2020,C4 2020,"$95.182,72","9.301,0","69,46%","$66.113,72","$29.069,00"
Ecuador,Website,Especializado,Unisex,Lentes,Cyrtodactylus louisiadensis,2020,C4 2020,"$174.992,54","12.631,0","69,47%","$121.570,74","$53.421,80"
Ecuador,Website,De proximidad,Adultos,Accesorios,Sus scrofa,2020,C4 2020,"$123.510,71","3.464,0","65,15%","$80.470,76","$43.039,95"
Ecuador,MercadoLibre,Mayorista,Mujer,Vestimenta,Junonia genoveua,2020,C4 2020,"$179.855,70","7.399,0","65,95%","$118.617,63","$61.238,07"
Ecuador,Website,Especializado,Adultos,Calzado,unavailable,2020,C4 2020,"$134.476,01","8.444,0","63,42%","$85.285,29","$49.190,72"
Guatemala,Especial,Grandes Almacenes,Adultos,Calzado,Ovis canadensis,2020,C4 2020,"$91.535,33","16.883,0","35,97%","$32.928,92","$58.606,41"
Guatemala,Mail,De proximidad,Infantil,Vestimenta,Meles meles,2020,C4 2020,"$119.857,05","14.854,0","65,95%","$79.048,78","$40.808,27"
Guatemala,Mail,Grandes Almacenes,Unisex,Lentes,Gazella thompsonii,2020,C4 2020,"$156.792,91","7.600,0","65,67%","$102.964,19","$53.828,72"
Guatemala,Especial,Especializado,Infantil,Calzado,Hymenolaimus malacorhynchus,2020,C4 2020,"$127.100,78","12.102,0","43,62%","$55.447,65","$71.653,13"
Guatemala,Mail,Especializado,Hombre,Vestimenta,Chordeiles minor,2020,C4 2020,"$121.102,51","3.182,0","53,56%","$64.861,23","$56.241,28"
Guatemala,Especial,Especializado,Hombre,Joyas,Bassariscus astutus,2020,C4 2020,"$98.320,08","3.042,0","40,09%","$39.415,75","$58.904,33"
Guatemala,Teléfono,Especializado,Unisex,Calzado,Antilocapra americana,2020,C4 2020,"$137.122,86","1.956,0","63,70%","$87.349,07","$49.773,79"
Guatemala,Website,Mayorista,Mujer,Calzado,Dasyurus maculatus,2020,C4 2020,"$111.370,40","14.855,0","30,08%","$33.497,41","$77.872,99"
Guatemala,Website,Hipermercado,Infantil,Joyas,Canis latrans,2020,C4 2020,"$92.176,37","4.717,0","45,49%","$41.929,08","$50.247,29"
Guatemala,Mail,De proximidad,Hombre,Vestimenta,Chordeiles minor,2020,C4 2020,"$117.383,78","6.722,0","73,68%","$86.492,80","$30.890,98"
Guatemala,Website,Grandes Almacenes,Mujer,Accesorios,Phoenicopterus ruber,2020,C4 2020,"$131.565,89","12.533,0","38,97%","$51.273,67","$80.292,22"
Guatemala,Mail,De proximidad,Mascotas,Accesorios,Phoenicopterus ruber,2020,C4 2020,"$134.003,94","17.408,0","25,67%","$34.394,82","$99.609,12"
Guatemala,MercadoLibre,Mayorista,Mujer,Calzado,Dasyurus maculatus,2020,C4 2020,"$108.867,54","5.142,0","53,07%","$57.774,74","$51.092,80"
Guatemala,Teléfono,Hipermercado,Infantil,Juguetes,Bison bison,2020,C4 2020,"$181.665,01","13.785,0","26,76%","$48.617,64","$133.047,37"
Guatemala,Especial,Hipermercado,Unisex,Lentes,Corvus albus,2020,C4 2020,"$118.026,96","16.159,0","26,34%","$31.091,68","$86.935,28"
Guatemala,Website,Mayorista,Mascotas,Calzado,Zosterops pallidus,2020,C4 2020,"$146.631,80","14.984,0","56,45%","$82.767,48","$63.864,32"
Guatemala,Teléfono,Grandes Almacenes,Mujer,Lentes,Amphibolurus barbatus,2020,C4 2020,"$93.886,82","15.328,0","54,34%","$51.019,04","$42.867,78"
Guatemala,Representante,De proximidad,Infantil,Calzado,Ardea cinerea,2020,C4 2020,"$110.871,01","10.708,0","64,34%","$71.333,69","$39.537,32"
Guatemala,MercadoLibre,Especializado,Mascotas,Accesorios,Lamprotornis nitens,2020,C4 2020,"$142.719,86","2.232,0","47,82%","$68.244,19","$74.475,67"
Guatemala,Mail,Mayorista,Adultos,Accesorios,Zosterops pallidus,2020,C4 2020,"$178.586,49","8.856,0","32,22%","$57.543,29","$121.043,20"
Guatemala,Teléfono,De proximidad,Unisex,Lentes,Theropithecus gelada,2020,C4 2020,"$177.275,42","2.819,0","44,31%","$78.554,96","$98.720,46"
Guatemala,Teléfono,De proximidad,Mascotas,Accesorios,Spermophilus parryii,2020,C4 2020,"$150.157,10","16.515,0","24,80%","$37.241,83","$112.915,27"
Guatemala,Teléfono,Hipermercado,Adultos,Juguetes,Bison bison,2020,C4 2020,"$129.230,04","6.557,0","31,08%","$40.165,05","$89.064,99"
Guatemala,Representante,Grandes Almacenes,Mujer,Accesorios,Sus scrofa,2020,C4 2020,"$116.661,22","1.368,0","59,08%","$68.925,66","$47.735,56"
Guatemala,Website,Grandes Almacenes,Adultos,Accesorios,Dasyurus viverrinus,2020,C4 2020,"$139.621,00","9.282,0","29,69%","$41.457,56","$98.163,44"
Guatemala,MercadoLibre,Especializado,Infantil,Joyas,Lasiorhinus latifrons,2020,C4 2020,"$115.847,60","13.178,0","68,08%","$78.864,10","$36.983,50"
Guatemala,MercadoLibre,Hipermercado,Unisex,Calzado,Hyaena brunnea,2020,C4 2020,"$95.088,40","12.167,0","44,42%","$42.242,22","$52.846,18"
Guatemala,Teléfono,Mayorista,Infantil,Juguetes,Anhinga rufa,2020,C4 2020,"$166.638,37","12.700,0","60,25%","$100.407,62","$66.230,75"
Guatemala,Teléfono,Hipermercado,Hombre,Juguetes,Eubalaena australis,2020,C4 2020,"$144.554,25","10.581,0","61,62%","$89.071,71","$55.482,54"
Honduras,Mail,De proximidad,Unisex,Accesorios,Pseudalopex gymnocercus,2020,C4 2020,"$166.235,06","6.271,0","59,99%","$99.717,60","$66.517,46"
Honduras,Website,Grandes Almacenes,Infantil,Calzado,Tayassu pecari,2020,C4 2020,"$180.853,36","4.110,0","33,27%","$60.176,99","$120.676,37"
Honduras,Especial,Especializado,Infantil,Vestimenta,Erinaceus frontalis,2020,C4 2020,"$184.539,72","7.928,0","53,07%","$97.926,70","$86.613,02"
Honduras,Representante,Hipermercado,Adultos,Vestimenta,Sylvicapra grimma,2020,C4 2020,"$162.073,57","5.663,0","61,71%","$100.020,85","$62.052,72"
Honduras,Mail,Hipermercado,Unisex,Vestimenta,Deroptyus accipitrinus,2020,C4 2020,"$138.850,41","5.566,0","60,08%","$83.422,53","$55.427,88"
Honduras,Especial,Hipermercado,Infantil,Joyas,Rhea americana,2020,C4 2020,"$115.865,24","4.918,0","54,79%","$63.478,29","$52.386,95"
Honduras,Website,De proximidad,Unisex,Vestimenta,Naja haje,2020,C4 2020,"$127.890,72","4.934,0","71,00%","$90.796,11","$37.094,61"
Honduras,Mail,Hipermercado,Infantil,Juguetes,Dusicyon thous,2020,C4 2020,"$116.850,62","17.294,0","36,00%","$42.062,99","$74.787,63"
Honduras,Especial,Especializado,Mascotas,Accesorios,Tetracerus quadricornis,2020,C4 2020,"$120.388,16","7.505,0","53,42%","$64.311,44","$56.076,72"
Honduras,Especial,De proximidad,Infantil,Calzado,Zosterops pallidus,2020,C4 2020,"$133.197,82","14.764,0","52,56%","$70.002,36","$63.195,46"
Honduras,Teléfono,Mayorista,Mascotas,Vestimenta,Crax sp.,2020,C4 2020,"$100.528,26","11.938,0","37,37%","$37.570,87","$62.957,39"
Honduras,Especial,Grandes Almacenes,Infantil,Calzado,Zosterops pallidus,2020,C4 2020,"$100.629,13","6.436,0","38,29%","$38.531,92","$62.097,21"
Honduras,Teléfono,Especializado,Infantil,Joyas,Meles meles,2020,C4 2020,"$141.581,72","12.264,0","49,46%","$70.025,46","$71.556,26"
Honduras,Especial,Mayorista,Infantil,Joyas,Pavo cristatus,2020,C4 2020,"$140.036,95","17.233,0","52,73%","$73.835,87","$66.201,08"
Honduras,Mail,Hipermercado,Unisex,Joyas,Camelopardalis,2020,C4 2020,"$93.805,11","17.060,0","31,30%","$29.358,71","$64.446,40"
Honduras,MercadoLibre,Hipermercado,Infantil,Vestimenta,Phalaropus fulicarius,2020,C4 2020,"$121.986,94","15.056,0","36,62%","$44.675,63","$77.311,31"
Honduras,Representante,Mayorista,Mujer,Calzado,Dendrocygna viduata,2020,C4 2020,"$176.141,86","3.687,0","40,87%","$71.980,42","$104.161,44"
Honduras,Mail,Grandes Almacenes,Mujer,Joyas,Pavo cristatus,2020,C4 2020,"$112.099,53","7.732,0","29,93%","$33.548,06","$78.551,47"
Honduras,Website,De proximidad,Infantil,Vestimenta,Junonia genoveua,2020,C4 2020,"$142.960,99","14.643,0","44,61%","$63.778,91","$79.182,08"
Honduras,Mail,De proximidad,Mascotas,Vestimenta,Phalaropus fulicarius,2020,C4 2020,"$142.176,16","11.250,0","62,39%","$88.701,89","$53.474,27"
Honduras,Representante,Especializado,Infantil,Calzado,Paraxerus cepapi,2020,C4 2020,"$183.481,91","10.110,0","53,22%","$97.647,24","$85.834,67"
Honduras,MercadoLibre,Hipermercado,Hombre,Lentes,Limnocorax flavirostra,2020,C4 2020,"$118.239,79","16.507,0","69,53%","$82.211,30","$36.028,49"
Honduras,Website,Especializado,Adultos,Vestimenta,Platalea leucordia,2020,C4 2020,"$127.925,35","7.415,0","37,61%","$48.106,51","$79.818,84"
Honduras,Mail,Grandes Almacenes,Mujer,Juguetes,Dusicyon thous,2020,C4 2020,"$118.688,10","14.916,0","68,77%","$81.625,91","$37.062,19"
Honduras,Representante,De proximidad,Adultos,Lentes,Cygnus atratus,2020,C4 2020,"$166.181,36","17.030,0","51,73%","$85.963,43","$80.217,93"
Honduras,Website,Mayorista,Hombre,Accesorios,Sarcophilus harrisii,2020,C4 2020,"$160.199,99","13.620,0","53,50%","$85.706,75","$74.493,24"
Honduras,Representante,Hipermercado,Unisex,Vestimenta,Chordeiles minor,2020,C4 2020,"$182.230,44","639,0","25,12%","$45.777,44","$136.453,00"
Honduras,Representante,Grandes Almacenes,Hombre,Juguetes,Tursiops truncatus,2020,C4 2020,"$101.943,69","1.800,0","60,08%","$61.245,42","$40.698,27"
Honduras,Teléfono,De proximidad,Hombre,Accesorios,Galictis vittata,2020,C4 2020,"$113.978,34","13.678,0","40,60%","$46.271,39","$67.706,95"
Honduras,Representante,Hipermercado,Infantil,Accesorios,Eremophila alpestris,2020,C4 2020,"$148.495,58","2.468,0","59,81%","$88.819,35","$59.676,23"
Honduras,Mail,Grandes Almacenes,Hombre,Vestimenta,Sylvicapra grimma,2020,C4 2020,"$112.144,47","11.693,0","60,93%","$68.329,38","$43.815,09"
Honduras,Mail,Especializado,Infantil,Juguetes,Tursiops truncatus,2020,C4 2020,"$158.903,33","15.029,0","39,91%","$63.421,96","$95.481,37"
